scale_x,scale_y,scale_z,pos_x,pos_y,pos_z
0.2836260957679603,0.8549283445621405,2.3034841401936523,0.10077956339129646,0.26731790590991544,0.34798260136635184
1.925313717136633,1.6308618216259998,0.6583698048839142,-0.5663599240431978,0.16555090368647385,1.0033029786423373
2.2610857942362026,2.325050361533753,1.1726008918422484,0.05730227380020669,-0.07817021040499228,0.5952120848082726
0.5333705105826864,1.267366315418074,0.6998065555618622,0.01428410725127538,0.660232489170161,0.046574387324356877
0.7710983681298638,0.8599598527794399,1.3464638009493306,0.3711377029043075,0.6667871385812896,0.18501008066252847
1.4781288396046406,1.7329800686718568,1.4287489551809627,-0.17677827447803496,0.4017210821943169,0.8832670136945547
1.3327042973900418,0.2932125085019991,0.9550492015244259,-0.6922367480598552,-0.28661241493362555,0.616017225033768
0.788199600685296,1.9391367050254082,2.394340157606827,0.2990672751808844,-0.48388717684547594,0.21193679518018096
0.6701195282861643,1.541421093022649,1.4315819905956964,0.10957353478414211,0.6480409739661397,0.48665534345842626
0.6897530063707218,1.2435010897478895,1.3103167126715938,0.09869514320025774,0.2335311756498869,0.018787211507637912
0.2841918057252979,1.3542229955242473,0.8562240526051317,-0.2311885103856341,0.6000247173416995,0.5792238696178408
0.41857543502703,0.39536496943823346,1.028983923545336,0.21133577949943838,-0.3241623728851199,0.3174932419994216
1.1354520583841639,2.2246687862305365,2.4776097912118193,-0.4785540746099679,-0.617220990340992,0.889607351069798
1.4864795867041334,1.6872293889035024,2.0212878441858457,0.054733438756314645,-0.09298121414458826,0.9753281179585708
0.954745472808975,2.2133822117192787,0.4064220702027818,-0.4714013138189276,-0.6386046463621025,0.24502055680197576
