scale_x,scale_y,scale_z,pos_x,pos_y,pos_z
2.2034680456379663,0.26231205521708767,0.28836344855289076,-0.4328921688920417,0.5529067083610304,1.1625492449723664
2.286204598960337,1.3463964844733816,2.064683645597296,-0.2860557334579264,0.11596218482803655,0.11526527869290674
0.43920305624114864,0.9378972945810005,2.134111384862712,0.06894400105107079,0.6322383316776756,0.5774417926580654
1.5808448096120415,2.3114109781686762,1.4534021861938011,0.14159512265878693,0.6952852565914591,0.41815471748530864
2.0283210429651493,0.3806043952090902,1.1944729800660079,0.5575232285500644,0.2533170533971578,1.1565953315769661
2.0970302610600666,0.96923352407013,2.2434137305311372,-0.2863623282981881,0.14029186064109467,0.06146074521175073
0.28657575412277747,2.196391148393641,1.1736442478464018,-0.06478390508307608,0.5183391597469573,0.687559239385512
1.9866519274347365,1.87607096460196,0.8154857993249836,0.4395555818273118,-0.5762685637027871,0.6780766393844785
1.100193546591229,0.33555553226222373,2.0790677307987226,0.6598127718888265,-0.20458751751196097,1.0316765211464962
1.6996336301512303,1.2014214242373082,1.7573578988415577,-0.6972608907440193,-0.11537766796870752,0.6445396577004116
1.2438642056960783,1.9899280906163703,1.3292593421545675,-0.5222905102948241,-0.03083812237668737,0.0016718533653562683
2.0998656751279814,1.6576678607667952,1.3089796696450147,-0.5750000759342029,0.4552174458557703,0.2773552428684016
0.8887844832429705,1.141247308930444,1.3492574511823803,0.5614716456698934,0.546130221307819,0.12010817885525302
0.510143947136559,1.0423200106014214,1.9962607093289155,-0.09638319533775419,-0.6171635012121952,1.12291728020587
0.4640468747378075,1.8599962007122166,2.1269787784139673,0.2389900814786199,-0.1516046238144264,0.8515962403147214
