scale_x,scale_y,scale_z,pos_x,pos_y,pos_z
0.4457889684388705,1.961014736079238,1.7177144440171848,0.12447552073319201,-0.6459246779393234,0.21739389006966742
0.7341142793786952,1.6315775117989566,1.6858725563524184,0.34851349303784396,-0.09418285862830278,0.09611535391893579
0.3202955584153683,0.3900213078794098,0.9443755943589607,0.4784365702289439,-0.4726707204217211,0.3259056774081883
1.6056749414228817,1.2863033128546226,1.4981153931709643,0.4282149375590294,0.040098829906129896,1.082991081728885
0.4627311010062939,0.5896372543832002,1.6264588706893643,-0.21036677705178491,-0.6121814995350997,1.1528431544718762
1.3340376515431627,1.576498012332767,0.6583795235519554,-0.5655290664323125,0.5037871231563551,0.888901881115207
0.46825907977503517,1.8481181877224204,0.37420593198612073,-0.6088686410979696,-0.1668656368595871,0.43241604027454894
1.7676145674284856,0.36488090695775754,1.7987744110998396,-0.39833432702879457,-0.20573366174311453,0.6478335794890336
0.5225967219231549,1.1195178843855502,2.322993762762554,-0.30057648367520434,-0.5558641416228791,1.1072058655885555
1.524110512767956,0.7433467769853523,2.4938977174791783,0.49764667909074767,-0.20710933107409435,1.0071366295021693
0.22324432058887975,2.1141018241430576,1.6154810031189166,0.0010149499270232232,-0.14003025634556154,0.8923314556626808
1.76442983376721,1.9888235796789633,0.4414959359401992,-0.1834040427638387,0.6609594949979085,0.7699163868083146
1.4175056544148517,2.0050972490225396,1.1968710601089851,-0.49999014418128684,-0.18671700129690616,0.17838081262295005
1.7922314531279662,1.8658844005476654,2.416303251705533,-0.5838342902507885,-0.49357394832133583,0.26002812336268827
2.1841697628524033,0.8449179588459297,1.3480249921675815,0.3753647563615383,-0.026395088049027238,1.158889854081911
