scale_x,scale_y,scale_z,pos_x,pos_y,pos_z
1.2576517773788465,2.387175428389554,0.9388566159061251,0.1443184723257801,0.30646881764476164,0.6632203417418732
0.5843146278271373,0.431279912366163,2.0391689681899297,-0.0925691958308622,0.026079874706271378,0.9536243986466467
1.2480229428970202,0.20832153075936485,1.695017939851413,-0.2983208675659742,-0.6205050442225505,0.1853396401970251
1.9986071196202126,1.3486350875171915,1.522731449753307,0.18563778878600667,-0.11454039038465313,0.7332199288725353
0.8052823265041846,0.9952791115687505,1.2881049148874437,-0.5637199100899413,0.18097416343009387,0.7613272797754728
1.7502924354312899,0.5469504180703657,1.1675233178559021,-0.039030337159767,0.37955662948458424,1.0979782902380668
0.2872612542300077,1.786614521470758,2.2606935569689908,-0.12016005748583825,-0.1483755966481518,0.18303102832918783
1.5269657958990381,1.1921896182555454,1.0777062216767666,-0.5242437877450437,-0.6593465448147076,0.46010742881057104
0.35792124199083053,1.261126788457738,0.4285591369625379,0.3194588002874006,-0.6797902217383873,0.7205504543035696
2.424400629965829,0.7608048223732657,2.2534567887478114,-0.24107724368279043,-0.1699847361942024,0.6352740850746185
2.0580044740157377,0.37799367678555085,0.5436751897305755,-0.5229743495956753,0.4093111994902414,0.517838099680866
1.7897975777473594,1.435396853140153,0.42681379733798097,-0.37966088119581287,0.20240950674050262,0.25993320650494084
1.4076493209820244,0.6408584886674287,1.3908135046200658,-0.11531958335471892,0.0483169922591804,0.5694122013006652
2.16455981705256,1.2792358808338806,2.4579129052205246,0.4250380180331128,0.6350595361226317,0.9404580300667612
2.002486081525017,1.7207269467615927,1.2379201317897395,0.15502845138434085,-0.4317134965233003,0.14989294077282533
